,time,inidate,number,hDate,experiment,t2m,days,day_month,base_date,forecast_date,bias,adjusted_t2m
3307,1 days,2021-06-17,0,2008,1,14.773941520848979,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,15.081729291095495
3308,1 days,2021-06-17,0,2009,1,17.79921853808702,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,18.107006308333535
3309,1 days,2021-06-17,0,2010,1,15.409585099647513,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.71737286989403
3310,1 days,2021-06-17,0,2011,1,16.878462017098165,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,17.186249787344682
3311,1 days,2021-06-17,0,2012,1,13.922331969019174,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,14.23011973926569
3312,1 days,2021-06-17,0,2013,1,19.175285602474116,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,19.483073372720632
3313,1 days,2021-06-17,0,2014,1,16.5454564997163,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.853244269962815
3314,1 days,2021-06-17,0,2015,1,21.801886904935138,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,22.109674675181655
3315,1 days,2021-06-17,0,2016,1,16.840879685852478,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,17.148667456098995
3316,1 days,2021-06-17,0,2017,1,17.18026487635926,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,17.488052646605777
3317,1 days,2021-06-17,0,2018,1,23.90681352485405,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,24.214601295100568
3318,1 days,2021-06-17,0,2019,1,23.36641124387219,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,23.674199014118706
3319,1 days,2021-06-17,0,2020,1,19.126905678878902,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,19.43469344912542
3320,1 days,2021-06-17,1,2001,1,14.368006600913384,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,14.6757943711599
3321,1 days,2021-06-17,1,2002,1,14.70736673797564,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,15.015154508222157
3322,1 days,2021-06-17,1,2003,1,24.62250160661796,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,24.930289376864476
3323,1 days,2021-06-17,1,2004,1,20.8060100309602,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,21.113797801206715
3324,1 days,2021-06-17,1,2005,1,13.950373573378394,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,14.258161343624911
3325,1 days,2021-06-17,1,2006,1,15.909446438078355,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,16.21723420832487
3326,1 days,2021-06-17,1,2007,1,13.947713245356871,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,14.255501015603388
3327,1 days,2021-06-17,1,2008,1,13.772652889424299,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,14.080440659670815
3328,1 days,2021-06-17,1,2009,1,17.200594228116415,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,17.508381998362932
3329,1 days,2021-06-17,1,2010,1,15.085387231203164,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.39317500144968
3330,1 days,2021-06-17,1,2011,1,14.664637984293723,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,14.97242575454024
3331,1 days,2021-06-17,1,2012,1,12.900686618647422,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,13.208474388893938
3332,1 days,2021-06-17,1,2013,1,19.191142832090545,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,19.49893060233706
3333,1 days,2021-06-17,1,2014,1,15.990745139091839,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.298532909338356
3334,1 days,2021-06-17,1,2015,1,20.997871041223927,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,21.305658811470444
3335,1 days,2021-06-17,1,2016,1,16.14833350701321,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,16.456121277259726
3336,1 days,2021-06-17,1,2017,1,16.81856112154623,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,17.126348891792748
3337,1 days,2021-06-17,1,2018,1,24.069928585800366,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,24.377716356046882
3338,1 days,2021-06-17,1,2019,1,23.21815618600682,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,23.525943956253336
3339,1 days,2021-06-17,1,2020,1,18.530100370343334,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,18.83788814058985
3340,1 days,2021-06-17,2,2001,1,13.463287325637252,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,13.771075095883768
3341,1 days,2021-06-17,2,2002,1,14.080939317983528,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,14.388727088230045
3342,1 days,2021-06-17,2,2003,1,25.494402475259815,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,25.80219024550633
3343,1 days,2021-06-17,2,2004,1,22.556332745823784,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,22.8641205160703
3344,1 days,2021-06-17,2,2005,1,14.091626796282572,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,14.399414566529089
3345,1 days,2021-06-17,2,2006,1,16.245528774020812,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,16.55331654426733
3346,1 days,2021-06-17,2,2007,1,13.977501994265985,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,14.285289764512502
3347,1 days,2021-06-17,2,2008,1,15.756189999805912,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,16.06397777005243
3348,1 days,2021-06-17,2,2009,1,18.034205993888847,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,18.341993764135363
3349,1 days,2021-06-17,2,2010,1,15.568878285110449,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.876666055356965
3350,1 days,2021-06-17,2,2011,1,17.401728876407443,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,17.70951664665396
3351,1 days,2021-06-17,2,2012,1,13.82839666797507,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,14.136184438221587
3352,1 days,2021-06-17,2,2013,1,19.72112326244336,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,20.028911032689876
3353,1 days,2021-06-17,2,2014,1,16.34145447017216,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.649242240418676
3354,1 days,2021-06-17,2,2015,1,22.60486497719257,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,22.912652747439086
3355,1 days,2021-06-17,2,2016,1,17.013842278753025,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,17.32163004899954
3356,1 days,2021-06-17,2,2017,1,16.593623943292563,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,16.90141171353908
3357,1 days,2021-06-17,2,2018,1,24.597341020557568,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,24.905128790804085
3358,1 days,2021-06-17,2,2019,1,22.671242373460604,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,22.97903014370712
3359,1 days,2021-06-17,2,2020,1,18.843420839706848,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,19.151208609953365
3360,1 days,2021-06-17,3,2001,1,14.500692144130028,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,14.808479914376544
3361,1 days,2021-06-17,3,2002,1,12.552512582095208,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,12.860300352341724
3362,1 days,2021-06-17,3,2003,1,25.60598621197168,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,25.913773982218196
3363,1 days,2021-06-17,3,2004,1,22.24154072842234,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,22.549328498668856
3364,1 days,2021-06-17,3,2005,1,14.377838080680561,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,14.685625850927078
3365,1 days,2021-06-17,3,2006,1,15.79085120777397,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,16.09863897802049
3366,1 days,2021-06-17,3,2007,1,13.92604974992781,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,14.233837520174326
3367,1 days,2021-06-17,3,2008,1,15.133931004125184,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,15.4417187743717
3368,1 days,2021-06-17,3,2009,1,16.87635929657349,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,17.184147066820007
3369,1 days,2021-06-17,3,2010,1,14.475681598261739,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,14.783469368508255
3370,1 days,2021-06-17,3,2011,1,16.294009068400022,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,16.60179683864654
3371,1 days,2021-06-17,3,2012,1,14.148632451320777,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,14.456420221567294
3372,1 days,2021-06-17,3,2013,1,18.19395647945027,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,18.501744249696788
3373,1 days,2021-06-17,3,2014,1,16.383711943763497,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.691499714010014
3374,1 days,2021-06-17,3,2015,1,21.45293717309647,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,21.760724943342986
3375,1 days,2021-06-17,3,2016,1,16.76462359607732,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,17.072411366323838
3376,1 days,2021-06-17,3,2017,1,16.11424360593047,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,16.422031376176985
3377,1 days,2021-06-17,3,2018,1,23.95734650473335,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,24.265134274979868
3378,1 days,2021-06-17,3,2019,1,23.028845859008847,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,23.336633629255363
3379,1 days,2021-06-17,3,2020,1,18.492836542119946,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,18.800624312366462
3380,1 days,2021-06-17,4,2001,1,13.229032266735535,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,13.536820036982052
3381,1 days,2021-06-17,4,2002,1,13.025689334591494,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,13.33347710483801
3382,1 days,2021-06-17,4,2003,1,26.559834032200598,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,26.867621802447115
3383,1 days,2021-06-17,4,2004,1,21.66412836144283,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,21.971916131689348
3384,1 days,2021-06-17,4,2005,1,14.115308139936205,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,14.423095910182722
3385,1 days,2021-06-17,4,2006,1,14.267370027448438,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,14.575157797694954
3386,1 days,2021-06-17,4,2007,1,13.890694125173221,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,14.198481895419738
3387,1 days,2021-06-17,4,2008,1,14.368712559253154,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,14.676500329499671
3388,1 days,2021-06-17,4,2009,1,18.282709100263755,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,18.59049687051027
3389,1 days,2021-06-17,4,2010,1,15.445116286139536,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.752904056386052
3390,1 days,2021-06-17,4,2011,1,17.15651318911336,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,17.46430095935988
3391,1 days,2021-06-17,4,2012,1,14.336517396493765,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,14.644305166740281
3392,1 days,2021-06-17,4,2013,1,19.7706846156426,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,20.078472385889118
3393,1 days,2021-06-17,4,2014,1,16.663219509322,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.971007279568518
3394,1 days,2021-06-17,4,2015,1,22.6260725812687,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,22.933860351515218
3395,1 days,2021-06-17,4,2016,1,14.65941927863762,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,14.967207048884136
3396,1 days,2021-06-17,4,2017,1,17.82192797594584,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,18.129715746192357
3397,1 days,2021-06-17,4,2018,1,23.419617844972947,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,23.727405615219464
3398,1 days,2021-06-17,4,2019,1,22.890785799167382,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,23.1985735694139
3399,1 days,2021-06-17,4,2020,1,19.011279266418466,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,19.319067036664983
3400,1 days,2021-06-17,5,2001,1,15.174799644143466,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,15.482587414389982
3401,1 days,2021-06-17,5,2002,1,14.133289879882117,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,14.441077650128634
3402,1 days,2021-06-17,5,2003,1,25.574146913770484,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,25.881934684017
3403,1 days,2021-06-17,5,2004,1,21.834300869578804,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,22.14208863982532
3404,1 days,2021-06-17,5,2005,1,14.008621868981969,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,14.316409639228485
3405,1 days,2021-06-17,5,2006,1,15.57011323130699,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,15.877901001553507
3406,1 days,2021-06-17,5,2007,1,13.58115159090318,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,13.888939361149697
3407,1 days,2021-06-17,5,2008,1,13.65554074871109,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,13.963328518957606
3408,1 days,2021-06-17,5,2009,1,17.640958344755045,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,17.948746115001562
3409,1 days,2021-06-17,5,2010,1,15.254461368189258,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.562249138435774
3410,1 days,2021-06-17,5,2011,1,17.10626126631201,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,17.414049036558527
3411,1 days,2021-06-17,5,2012,1,13.745997672219495,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,14.053785442466012
3412,1 days,2021-06-17,5,2013,1,18.657351765576752,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,18.96513953582327
3413,1 days,2021-06-17,5,2014,1,16.038073201739387,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.345860971985903
3414,1 days,2021-06-17,5,2015,1,21.34665293291338,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,21.654440703159896
3415,1 days,2021-06-17,5,2016,1,16.239511777599034,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,16.54729954784555
3416,1 days,2021-06-17,5,2017,1,16.39674812814662,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,16.704535898393136
3417,1 days,2021-06-17,5,2018,1,24.15010006178087,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,24.457887832027385
3418,1 days,2021-06-17,5,2019,1,22.451162265528232,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,22.75895003577475
3419,1 days,2021-06-17,5,2020,1,18.37585520567678,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,18.683642975923295
3420,1 days,2021-06-17,6,2001,1,14.362314691574491,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,14.670102461821008
3421,1 days,2021-06-17,6,2002,1,14.087652654784044,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,14.39544042503056
3422,1 days,2021-06-17,6,2003,1,26.98065252842947,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,27.288440298675987
3423,1 days,2021-06-17,6,2004,1,21.16389243737838,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,21.471680207624896
3424,1 days,2021-06-17,6,2005,1,14.437956107908803,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,14.74574387815532
3425,1 days,2021-06-17,6,2006,1,16.18316014391102,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,16.490947914157537
3426,1 days,2021-06-17,6,2007,1,14.416069475783793,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,14.72385724603031
3427,1 days,2021-06-17,6,2008,1,15.408185239367864,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,15.71597300961438
3428,1 days,2021-06-17,6,2009,1,18.740139326958026,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,19.047927097204543
3429,1 days,2021-06-17,6,2010,1,15.017576758741319,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.325364528987835
3430,1 days,2021-06-17,6,2011,1,15.562216885299504,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,15.87000465554602
3431,1 days,2021-06-17,6,2012,1,13.987114184521625,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,14.294901954768141
3432,1 days,2021-06-17,6,2013,1,18.91362618446572,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,19.221413954712236
3433,1 days,2021-06-17,6,2014,1,16.779056308402332,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,17.08684407864885
3434,1 days,2021-06-17,6,2015,1,21.87426926844446,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,22.182057038690978
3435,1 days,2021-06-17,6,2016,1,16.62531320130166,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,16.933100971548175
3436,1 days,2021-06-17,6,2017,1,16.060448426284832,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,16.36823619653135
3437,1 days,2021-06-17,6,2018,1,23.471787589204126,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,23.779575359450643
3438,1 days,2021-06-17,6,2019,1,23.071236060462432,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,23.37902383070895
3439,1 days,2021-06-17,6,2020,1,19.24030984888746,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,19.548097619133976
3440,1 days,2021-06-17,7,2001,1,14.117275974763404,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,14.42506374500992
3441,1 days,2021-06-17,7,2002,1,15.15280529085489,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,15.460593061101406
3442,1 days,2021-06-17,7,2003,1,26.31728059652024,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,26.625068366766758
3443,1 days,2021-06-17,7,2004,1,22.034012059637064,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,22.34179982988358
3444,1 days,2021-06-17,7,2005,1,14.978737508500847,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,15.286525278747364
3445,1 days,2021-06-17,7,2006,1,15.69526021666655,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,16.003047986913067
3446,1 days,2021-06-17,7,2007,1,14.174650959505245,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,14.482438729751761
3447,1 days,2021-06-17,7,2008,1,15.569843928398088,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,15.877631698644604
3448,1 days,2021-06-17,7,2009,1,18.471388489018008,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,18.779176259264524
3449,1 days,2021-06-17,7,2010,1,15.320267457571978,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.628055227818495
3450,1 days,2021-06-17,7,2011,1,16.490848335294043,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,16.79863610554056
3451,1 days,2021-06-17,7,2012,1,13.931270379176121,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,14.239058149422638
3452,1 days,2021-06-17,7,2013,1,19.07092408996392,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,19.378711860210437
3453,1 days,2021-06-17,7,2014,1,16.29346276821339,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.601250538459908
3454,1 days,2021-06-17,7,2015,1,22.034998862438975,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,22.342786632685492
3455,1 days,2021-06-17,7,2016,1,16.218317638668346,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,16.526105408914862
3456,1 days,2021-06-17,7,2017,1,17.721518386361257,1,06-17,2017-06-17,2017-06-18,-0.3077877702465166,18.029306156607774
3457,1 days,2021-06-17,7,2018,1,23.669167385508167,1,06-17,2018-06-17,2018-06-18,-0.3077877702465166,23.976955155754684
3458,1 days,2021-06-17,7,2019,1,23.157786168199532,1,06-17,2019-06-17,2019-06-18,-0.3077877702465166,23.46557393844605
3459,1 days,2021-06-17,7,2020,1,18.929765123077857,1,06-17,2020-06-17,2020-06-18,-0.3077877702465166,19.237552893324374
3460,1 days,2021-06-17,8,2001,1,14.255316798682813,1,06-17,2001-06-17,2001-06-18,-0.3077877702465166,14.56310456892933
3461,1 days,2021-06-17,8,2002,1,13.689030489025418,1,06-17,2002-06-17,2002-06-18,-0.3077877702465166,13.996818259271935
3462,1 days,2021-06-17,8,2003,1,26.91240155335235,1,06-17,2003-06-17,2003-06-18,-0.3077877702465166,27.220189323598866
3463,1 days,2021-06-17,8,2004,1,21.735537874922944,1,06-17,2004-06-17,2004-06-18,-0.3077877702465166,22.04332564516946
3464,1 days,2021-06-17,8,2005,1,13.674178433599407,1,06-17,2005-06-17,2005-06-18,-0.3077877702465166,13.981966203845923
3465,1 days,2021-06-17,8,2006,1,16.221343449209094,1,06-17,2006-06-17,2006-06-18,-0.3077877702465166,16.52913121945561
3466,1 days,2021-06-17,8,2007,1,14.260398929292256,1,06-17,2007-06-17,2007-06-18,-0.3077877702465166,14.568186699538773
3467,1 days,2021-06-17,8,2008,1,14.214986764482338,1,06-17,2008-06-17,2008-06-18,-0.3077877702465166,14.522774534728855
3468,1 days,2021-06-17,8,2009,1,17.950887521058586,1,06-17,2009-06-17,2009-06-18,-0.3077877702465166,18.258675291305103
3469,1 days,2021-06-17,8,2010,1,15.226119160619392,1,06-17,2010-06-17,2010-06-18,-0.3077877702465166,15.533906930865909
3470,1 days,2021-06-17,8,2011,1,16.279031979480585,1,06-17,2011-06-17,2011-06-18,-0.3077877702465166,16.586819749727102
3471,1 days,2021-06-17,8,2012,1,13.230592300014964,1,06-17,2012-06-17,2012-06-18,-0.3077877702465166,13.53838007026148
3472,1 days,2021-06-17,8,2013,1,19.17206849177137,1,06-17,2013-06-17,2013-06-18,-0.3077877702465166,19.479856262017886
3473,1 days,2021-06-17,8,2014,1,15.996348563189233,1,06-17,2014-06-17,2014-06-18,-0.3077877702465166,16.30413633343575
3474,1 days,2021-06-17,8,2015,1,22.548509496320147,1,06-17,2015-06-17,2015-06-18,-0.3077877702465166,22.856297266566663
3475,1 days,2021-06-17,8,2016,1,16.109007587944507,1,06-17,2016-06-17,2016-06-18,-0.3077877702465166,16.416795358191024
